IDSUCURSAL,IDESTANTE,CAPACIDADVOLUMEN,CAPACIDADTOTALVOLUMEN,CAPACIDADPESO,CAPACIDADTOTALPESO,CATEGORIA,NIVELDEABASTECIMIENTO
253,16253,39,73,351,359,507,88
254,16254,152,153,120,130,947,37
255,16255,7,27,84,109,418,8
256,16256,159,183,321,335,245,9
257,16257,289,332,95,129,524,98
258,16258,162,191,157,173,870,53
259,16259,305,382,66,93,244,43
260,16260,6,12,121,125,927,86
261,16261,53,54,54,67,272,66
262,16262,230,261,105,147,452,76
263,16263,33,50,69,71,945,38
264,16264,94,150,165,174,687,45
265,16265,148,157,346,378,411,2
266,16266,241,259,306,330,589,24
267,16267,84,126,100,149,223,23
268,16268,129,146,232,288,4,32
269,16269,314,327,32,61,706,100
270,16270,73,144,196,213,184,58
271,16271,31,111,234,245,816,6
272,16272,257,272,218,221,950,9
273,16273,151,212,340,380,932,84
274,16274,73,74,81,103,70,67
275,16275,201,274,175,256,944,87
276,16276,146,206,393,399,514,48
277,16277,87,88,107,140,43,84
278,16278,141,148,304,304,479,45
279,16279,143,144,224,288,884,6
280,16280,4,12,63,71,882,90
281,16281,292,301,152,160,421,67
282,16282,115,131,156,168,502,28
283,16283,162,209,340,374,763,81
284,16284,375,394,340,358,288,26
285,16285,241,244,301,324,411,52
286,16286,213,289,282,283,896,97
287,16287,341,362,200,263,820,78
288,16288,219,220,44,53,597,8
289,16289,224,227,299,301,238,19
290,16290,101,170,304,369,458,92
291,16291,287,291,394,397,254,38
292,16292,139,141,285,294,833,30
293,16293,41,43,354,376,958,41
294,16294,8,23,272,307,91,22
295,16295,202,292,232,294,166,55
296,16296,188,194,370,406,563,68
297,16297,137,180,148,225,293,62
298,16298,260,266,248,315,746,50
299,16299,136,182,237,246,67,69
300,16300,268,276,238,247,991,89
301,16301,381,382,120,154,868,17
302,16302,266,311,386,388,578,75
303,16303,356,368,21,33,927,7
304,16304,85,117,71,85,802,16
305,16305,211,238,76,76,359,83
306,16306,348,356,190,219,682,82
307,16307,263,264,231,233,967,91
308,16308,78,134,185,194,611,9
309,16309,91,94,17,26,951,41
310,16310,135,184,213,215,90,60
311,16311,365,392,215,278,860,91
312,16312,91,119,196,197,388,53
313,16313,179,188,129,135,808,41
314,16314,140,144,207,265,486,4
315,16315,270,290,361,382,777,97
316,16316,144,216,330,366,468,95
317,16317,95,119,304,327,468,28
318,16318,341,413,356,365,420,60
319,16319,159,188,50,123,37,73
320,16320,312,328,251,264,170,54
321,16321,292,301,305,356,663,9
322,16322,57,60,20,52,225,76
323,16323,280,295,241,249,360,46
324,16324,158,170,137,138,147,43
325,16325,196,208,393,396,14,10
326,16326,16,34,83,95,42,21
327,16327,207,212,396,419,396,32
328,16328,250,262,207,278,977,54
329,16329,158,187,288,338,355,6
330,16330,360,427,319,328,853,43
331,16331,393,426,20,54,869,71
332,16332,6,6,171,216,892,6
333,16333,116,125,137,182,455,42
334,16334,376,384,76,153,187,92
335,16335,8,33,369,439,804,61
336,16336,304,305,117,144,445,46
337,16337,368,368,29,35,284,51
338,16338,221,248,330,378,727,74
339,16339,89,119,230,247,884,94
340,16340,363,421,94,136,547,4
341,16341,282,340,266,316,423,22
342,16342,210,236,292,336,337,99
343,16343,298,303,319,339,109,24
344,16344,284,330,300,392,149,25
345,16345,311,315,288,288,540,71
346,16346,105,159,188,198,196,2
347,16347,62,74,368,369,100,82
348,16348,124,131,228,228,44,65
349,16349,232,234,174,187,804,65
350,16350,149,165,30,30,233,39
351,16351,118,200,336,402,752,23
352,16352,182,211,12,93,35,34
353,16353,100,161,229,293,95,4
354,16354,206,207,224,233,390,52
355,16355,396,466,31,73,171,50
356,16356,318,326,62,67,781,56
357,16357,89,89,151,177,517,62
358,16358,374,387,122,144,602,50
359,16359,256,288,133,145,933,51
360,16360,396,462,169,214,284,68
361,16361,275,282,327,359,924,28
362,16362,241,273,271,301,269,25
363,16363,245,284,135,140,450,85
364,16364,0,16,128,142,848,65
365,16365,203,232,100,176,714,11
366,16366,371,423,324,402,940,36
367,16367,221,255,178,219,517,36
368,16368,141,215,170,228,687,59
369,16369,244,253,335,366,523,70
370,16370,333,369,218,220,527,46
371,16371,63,74,261,296,553,42
372,16372,55,83,215,234,726,61
373,16373,301,348,225,242,728,90
374,16374,169,170,283,289,595,58
375,16375,56,125,81,85,173,46
376,16376,72,72,289,303,455,22
377,16377,383,391,279,284,389,77
378,16378,91,114,359,403,670,23
379,16379,315,337,284,300,217,27
380,16380,247,261,368,429,641,15
381,16381,196,285,22,22,155,6
382,16382,399,415,324,344,382,62
383,16383,206,239,86,88,164,79
384,16384,85,101,319,351,969,69
385,16385,253,305,376,376,153,55
386,16386,127,166,47,67,149,99
387,16387,121,164,216,262,342,73
388,16388,335,349,370,413,177,8
389,16389,67,120,369,391,391,5
390,16390,207,234,32,56,511,83
391,16391,290,310,303,310,216,39
392,16392,387,396,332,348,591,16
393,16393,262,290,280,328,404,65
394,16394,175,220,94,169,865,1
395,16395,395,440,107,132,121,33
396,16396,239,247,93,126,159,7
397,16397,12,32,63,82,360,14
398,16398,380,396,207,287,598,40
399,16399,97,132,35,41,130,36
400,16400,305,308,91,137,223,3
401,16401,16,18,116,116,247,5
402,16402,213,255,103,119,403,29
403,16403,105,122,327,354,307,33
404,16404,365,404,325,348,157,87
405,16405,267,279,119,130,299,95
406,16406,253,292,375,437,543,45
407,16407,56,87,221,222,622,21
408,16408,172,182,191,203,306,45
409,16409,16,23,194,195,901,93
410,16410,263,283,38,83,458,6
411,16411,78,84,253,313,360,86
412,16412,151,185,29,30,834,31
413,16413,75,124,286,359,621,49
414,16414,362,444,51,54,811,9
415,16415,155,218,118,120,663,70
416,16416,240,252,68,95,676,95
417,16417,369,386,278,282,264,33
418,16418,43,53,351,359,462,11
419,16419,97,102,180,272,727,34
420,16420,352,381,102,136,452,50
421,16421,3,15,131,152,222,68
422,16422,83,93,154,155,625,46
423,16423,339,345,326,396,436,26
424,16424,191,219,160,170,680,66
425,16425,101,133,72,142,636,61
426,16426,287,322,358,360,136,4
427,16427,302,312,17,77,422,56
428,16428,254,298,84,147,216,88
429,16429,33,127,382,383,750,59
430,16430,92,94,383,393,161,100
431,16431,33,63,359,406,876,57
432,16432,316,355,69,71,846,10
433,16433,351,368,120,193,969,58
434,16434,210,216,343,361,650,1
435,16435,387,402,90,90,59,47
436,16436,307,316,260,305,433,70
437,16437,297,319,177,182,541,68
438,16438,186,219,316,324,304,48
439,16439,244,263,234,239,951,66
440,16440,53,55,192,208,817,22
441,16441,112,120,374,416,926,21
442,16442,75,91,301,311,130,54
443,16443,11,27,204,226,193,99
444,16444,281,320,194,197,446,75
445,16445,357,384,320,346,686,52
446,16446,132,135,271,300,414,12
447,16447,212,250,191,195,859,14
448,16448,397,413,1,63,241,8
449,16449,93,94,172,175,952,5
450,16450,396,446,130,134,30,24
451,16451,140,167,195,212,827,60
452,16452,342,410,300,301,455,2
453,16453,31,48,60,80,389,84
454,16454,271,281,376,390,62,99
455,16455,147,163,32,51,471,94
456,16456,322,343,317,364,136,87
457,16457,45,94,263,303,443,89
458,16458,135,145,49,114,106,97
459,16459,268,274,223,263,794,61
460,16460,396,430,14,66,216,3
461,16461,211,240,77,92,481,6
462,16462,292,315,343,401,944,28
463,16463,100,111,161,202,731,100
464,16464,11,15,91,143,308,37
465,16465,227,236,158,158,89,74
466,16466,374,418,174,179,96,49
467,16467,55,87,278,287,328,58
468,16468,174,185,133,145,834,61
469,16469,297,323,90,140,248,48
470,16470,194,236,3,47,937,21
471,16471,22,63,125,161,567,91
472,16472,57,95,347,376,380,90
473,16473,388,391,43,45,291,22
474,16474,343,368,241,277,68,13
475,16475,168,212,150,205,250,57
476,16476,90,93,197,203,739,55
477,16477,313,330,395,396,500,51
478,16478,223,232,148,149,954,71
479,16479,278,293,99,132,43,17
480,16480,92,101,345,401,4,78
481,16481,373,424,273,352,105,35
482,16482,29,34,127,170,946,92
483,16483,88,91,30,50,886,83
484,16484,86,109,16,55,866,81
485,16485,16,88,203,208,761,2
486,16486,76,126,307,338,67,14
487,16487,342,377,248,249,605,74
488,16488,157,207,298,302,803,7
489,16489,367,406,79,110,671,65
490,16490,297,298,115,118,358,18
491,16491,24,91,112,136,648,57
492,16492,396,396,310,409,695,70
493,16493,101,106,106,181,969,39
494,16494,159,179,98,121,811,27
495,16495,205,233,188,232,85,65
496,16496,90,153,8,74,126,24
497,16497,49,66,387,461,333,21
498,16498,71,137,397,421,759,78
499,16499,181,187,79,111,191,55
500,16500,161,172,340,361,587,1
501,16501,290,312,156,165,779,47
502,16502,47,116,119,129,700,14
503,16503,289,299,378,380,748,42
504,16504,143,211,363,364,67,12
505,16505,154,191,249,284,332,22
506,16506,251,288,232,268,997,46
507,16507,394,436,318,379,613,38
508,16508,399,420,397,458,958,67
509,16509,286,304,78,99,199,45
510,16510,271,295,101,138,235,15
511,16511,353,383,220,225,443,40
512,16512,54,57,34,51,695,52
513,16513,204,209,361,400,331,47
514,16514,13,41,130,159,888,16
515,16515,203,253,37,50,756,28
516,16516,163,167,342,414,349,55
517,16517,399,435,34,58,274,98
518,16518,251,305,217,246,182,92
519,16519,132,143,110,125,272,29
520,16520,285,285,6,26,922,62
521,16521,363,387,25,55,73,4
522,16522,36,39,253,287,978,54
523,16523,26,29,54,106,664,77
524,16524,54,59,67,84,477,9
525,16525,134,144,318,327,605,88
526,16526,56,77,3,4,960,69
527,16527,176,184,64,67,155,59
528,16528,89,94,374,379,958,90
529,16529,95,134,157,166,732,40
530,16530,350,373,116,123,891,35
531,16531,57,101,75,147,734,91
532,16532,168,208,359,362,700,13
533,16533,163,168,376,388,155,50
534,16534,192,193,214,216,248,90
535,16535,2,95,122,146,712,9
536,16536,11,36,163,218,747,21
537,16537,362,389,54,97,870,75
538,16538,301,304,74,76,204,98
539,16539,313,325,294,326,616,67
540,16540,292,332,192,221,663,10
541,16541,245,249,328,341,679,34
542,16542,398,431,296,355,28,28
543,16543,135,153,245,246,76,70
544,16544,139,181,179,181,619,59
545,16545,71,79,7,58,704,66
546,16546,224,293,254,274,809,91
547,16547,69,117,277,373,432,10
548,16548,281,308,300,307,930,73
549,16549,3,52,284,285,940,72
550,16550,277,286,100,123,552,81
551,16551,2,25,197,203,572,26
552,16552,126,194,364,398,561,72
553,16553,382,421,175,185,437,48
554,16554,133,152,83,96,379,88
555,16555,282,290,83,110,487,56
556,16556,193,230,362,417,985,1
557,16557,176,177,94,111,853,86
558,16558,187,187,147,241,432,12
559,16559,232,263,319,343,998,18
560,16560,356,361,238,252,160,11
561,16561,127,136,282,287,235,74
562,16562,137,184,14,46,806,83
563,16563,153,177,320,400,294,45
564,16564,321,395,290,333,307,96
565,16565,300,306,196,251,468,32
566,16566,10,43,229,312,308,74
567,16567,168,203,141,171,200,29
568,16568,329,335,152,162,429,70
569,16569,60,92,356,432,404,27
570,16570,83,105,184,186,336,65
571,16571,377,406,227,234,930,60
572,16572,266,357,96,118,802,20
573,16573,239,248,85,128,198,86
574,16574,351,378,82,155,216,37
575,16575,71,94,264,287,909,11
576,16576,28,70,229,243,727,40
577,16577,54,127,270,296,529,13
578,16578,141,172,29,36,744,9
579,16579,285,285,115,144,829,22
580,16580,326,412,346,362,299,42
581,16581,265,268,383,439,619,4
582,16582,367,381,134,140,502,37
583,16583,312,319,224,299,39,66
584,16584,368,397,310,331,86,40
585,16585,334,382,233,280,29,61
586,16586,1,12,1,28,190,59
587,16587,139,164,62,93,836,95
588,16588,120,127,153,183,531,91
589,16589,24,31,195,263,896,9
590,16590,388,408,37,94,893,83
591,16591,374,402,44,90,58,34
592,16592,145,194,300,305,55,9
593,16593,274,293,128,131,974,39
594,16594,66,96,255,282,582,54
595,16595,252,258,345,411,334,38
596,16596,51,80,244,267,54,60
597,16597,85,136,300,307,636,17
598,16598,169,178,276,281,626,92
599,16599,247,248,73,112,965,57
600,16600,182,199,11,25,4,5
601,16601,341,350,372,414,788,83
602,16602,179,193,207,255,880,25
603,16603,201,203,98,146,399,20
604,16604,264,267,235,289,237,62
605,16605,236,296,333,355,291,12
606,16606,161,182,268,298,693,17
607,16607,77,104,139,169,737,25
608,16608,33,81,219,256,208,68
609,16609,140,196,296,307,625,97
610,16610,129,156,242,314,355,62
611,16611,181,212,140,160,904,43
612,16612,211,264,268,312,744,77
613,16613,328,376,356,357,526,23
614,16614,306,357,291,386,337,43
615,16615,363,405,235,239,193,3
616,16616,239,242,12,73,81,10
617,16617,182,183,11,95,44,39
618,16618,343,346,77,92,207,92
619,16619,134,137,265,292,153,17
620,16620,46,84,382,433,811,14
621,16621,129,165,162,163,23,38
622,16622,198,280,266,267,273,75
623,16623,398,461,238,256,714,16
624,16624,49,60,47,91,973,3
625,16625,172,201,366,391,860,51
626,16626,43,44,370,419,638,89
627,16627,186,211,357,388,263,84
628,16628,357,381,71,134,967,81
629,16629,136,170,4,89,316,96
630,16630,325,380,113,132,992,29
631,16631,322,330,25,97,313,82
632,16632,273,308,34,75,321,94
633,16633,386,396,154,166,784,1
634,16634,21,23,354,384,572,10
635,16635,172,232,304,342,46,95
636,16636,55,116,52,151,287,81
637,16637,241,253,231,239,371,69
638,16638,110,142,325,339,360,32
639,16639,121,168,216,308,268,42
640,16640,101,104,130,142,530,72
641,16641,91,101,5,14,432,45
642,16642,77,86,28,31,138,2
643,16643,104,139,143,160,557,15
644,16644,47,63,332,333,318,73
645,16645,253,294,132,164,10,66
646,16646,332,411,72,75,9,44
647,16647,348,377,185,240,531,41
648,16648,139,215,65,133,191,59
649,16649,282,319,177,191,286,32
650,16650,371,376,240,307,298,66
651,16651,148,189,18,71,841,30
652,16652,232,249,43,122,464,78
653,16653,286,315,264,265,675,41
654,16654,19,36,95,100,541,87
655,16655,238,260,53,62,842,52
656,16656,1,1,185,238,142,69
657,16657,130,141,100,117,536,79
658,16658,249,261,229,233,316,11
659,16659,238,241,42,42,551,93
660,16660,365,422,211,214,132,89
661,16661,270,290,138,150,767,2
662,16662,59,91,235,235,801,54
663,16663,330,332,358,367,188,89
664,16664,246,247,16,33,127,66
665,16665,109,162,52,70,137,12
666,16666,82,83,372,372,596,58
667,16667,62,106,83,91,392,95
668,16668,71,112,83,113,952,65
669,16669,122,147,109,122,913,51
670,16670,99,103,355,356,89,78
671,16671,99,113,223,228,149,53
672,16672,342,404,45,47,850,43
673,16673,281,305,82,87,487,10
674,16674,100,125,173,242,262,94
675,16675,88,92,233,240,32,56
676,16676,62,90,350,358,303,68
677,16677,381,382,43,57,18,72
678,16678,316,317,348,362,702,51
679,16679,95,112,282,298,541,24
680,16680,213,216,194,286,206,11
681,16681,278,282,169,177,412,52
682,16682,151,174,75,85,893,4
683,16683,40,76,62,88,244,13
684,16684,50,58,244,256,531,60
685,16685,253,304,64,70,559,47
686,16686,178,191,352,355,427,100
687,16687,335,340,75,82,800,4
688,16688,174,238,199,221,62,75
689,16689,298,299,9,29,878,69
690,16690,178,195,292,301,682,47
691,16691,155,162,139,144,555,11
692,16692,383,407,184,211,643,71
693,16693,119,133,353,361,139,74
694,16694,320,328,297,308,847,58
695,16695,208,246,51,52,62,2
696,16696,350,361,399,442,678,52
697,16697,255,259,289,360,56,33
698,16698,300,353,48,56,211,64
699,16699,255,267,112,143,479,8
700,16700,9,56,299,310,569,12
701,16701,389,391,349,386,320,76
702,16702,108,121,302,359,568,56
703,16703,183,192,6,38,659,74
704,16704,347,395,293,297,687,72
705,16705,337,353,22,84,978,20
706,16706,283,306,204,222,791,28
707,16707,271,282,386,435,936,87
708,16708,181,199,160,163,837,32
709,16709,18,54,313,379,715,29
710,16710,110,161,313,334,511,21
711,16711,372,413,226,227,43,6
712,16712,37,44,299,365,79,47
713,16713,69,90,71,80,538,78
714,16714,0,13,105,121,525,18
715,16715,309,369,390,438,112,67
716,16716,287,334,13,43,518,16
717,16717,199,225,334,352,817,47
718,16718,63,65,176,240,168,25
719,16719,346,374,55,61,380,80
720,16720,136,177,130,135,400,61
721,16721,85,118,31,34,595,21
722,16722,149,159,309,317,39,50
723,16723,22,102,54,80,709,47
724,16724,313,322,355,387,491,62
725,16725,325,326,267,283,379,72
726,16726,135,166,372,403,216,95
727,16727,10,27,332,345,47,96
728,16728,258,261,36,67,162,33
729,16729,280,314,299,306,328,31
730,16730,222,241,375,377,288,96
731,16731,258,305,245,265,409,39
732,16732,216,255,81,85,840,53
733,16733,269,285,202,215,114,42
734,16734,49,75,125,143,310,30
735,16735,249,260,321,341,790,17
736,16736,15,72,49,75,909,42
737,16737,160,244,312,316,318,70
738,16738,53,114,379,395,942,98
739,16739,119,128,326,327,809,34
740,16740,134,136,6,29,595,42
741,16741,215,276,150,216,613,32
742,16742,91,112,394,425,311,84
743,16743,117,151,48,83,940,13
744,16744,148,172,283,335,678,62
745,16745,299,357,131,158,398,21
746,16746,174,229,35,40,96,28
747,16747,239,247,331,333,729,49
748,16748,147,147,87,104,263,80
749,16749,163,195,390,391,332,62
750,16750,156,188,295,338,432,37
751,16751,61,65,260,281,586,50
752,16752,352,405,194,204,482,63
753,16753,227,307,76,120,891,91
754,16754,42,44,50,76,362,3
755,16755,259,268,26,34,703,16
756,16756,358,364,74,77,737,24
757,16757,70,80,218,291,429,50
758,16758,332,332,178,180,364,25
759,16759,125,150,27,44,923,53
760,16760,29,35,71,74,252,18
761,16761,116,206,218,218,770,47
762,16762,201,203,24,111,849,98
763,16763,240,241,265,354,939,18
764,16764,368,404,104,108,279,79
765,16765,46,75,254,287,596,76
766,16766,24,43,51,71,142,55
767,16767,204,205,224,265,851,58
768,16768,348,388,94,117,92,41
769,16769,82,90,354,404,422,32
770,16770,263,280,319,352,304,25
771,16771,26,36,339,358,298,49
772,16772,149,160,298,320,856,99
773,16773,104,124,135,166,620,99
774,16774,252,293,107,111,490,41
775,16775,109,117,108,127,354,31
776,16776,380,469,33,69,712,5
777,16777,180,208,187,203,701,22
778,16778,322,325,34,102,749,1
779,16779,151,156,84,120,355,5
780,16780,296,331,274,292,760,29
781,16781,195,229,98,99,269,13
782,16782,156,160,149,191,171,74
783,16783,257,315,366,385,906,36
784,16784,129,130,308,342,29,55
785,16785,78,80,355,381,390,8
786,16786,340,418,241,247,303,32
787,16787,48,53,157,166,180,33
788,16788,295,311,103,120,521,18
789,16789,39,71,64,98,23,32
790,16790,178,190,58,118,398,49
791,16791,183,224,309,364,511,55
792,16792,267,299,383,392,957,58
793,16793,298,333,89,92,696,64
794,16794,137,169,183,220,302,58
795,16795,29,32,215,285,489,13
796,16796,179,223,53,118,340,41
797,16797,83,145,358,407,942,34
798,16798,284,332,290,315,407,95
799,16799,245,286,149,171,151,31
800,16800,197,210,392,396,427,83
801,16801,47,79,50,52,372,88
802,16802,38,89,7,39,953,8
803,16803,57,60,203,203,961,4
804,16804,80,116,342,360,303,86
805,16805,153,202,360,376,423,53
806,16806,47,61,336,386,667,14
807,16807,22,36,222,226,929,31
808,16808,53,103,277,280,801,76
809,16809,55,87,290,291,99,32
810,16810,58,93,39,50,519,71
