IDSUCURSAL,IDBODEGA,CAPACIDADVOLUMEN,CAPACIDADTOTALVOLUMEN,CAPACIDADPESO,CAPACIDADTOTALPESO,CATEGORIA
803,18803,259,286,185,187,252
804,18804,170,232,256,265,194
805,18805,217,259,54,82,794
806,18806,357,366,217,219,301
807,18807,66,66,129,146,935
808,18808,58,69,190,242,252
809,18809,378,388,378,380,468
810,18810,29,34,104,139,202
811,18811,243,244,390,407,91
812,18812,191,209,362,363,878
813,18813,144,178,258,274,848
814,18814,347,367,355,358,243
815,18815,263,307,2,57,138
816,18816,317,326,72,100,454
817,18817,260,313,75,78,195
818,18818,39,60,207,229,453
819,18819,1,29,44,44,321
820,18820,311,379,224,252,858
821,18821,111,116,346,367,84
822,18822,270,326,388,391,387
823,18823,154,156,13,62,770
824,18824,14,70,70,70,172
825,18825,113,129,115,116,85
826,18826,388,441,333,414,596
827,18827,158,186,314,358,43
828,18828,65,68,132,199,353
829,18829,63,64,127,146,586
830,18830,337,362,191,197,117
831,18831,329,351,64,77,138
832,18832,215,247,363,402,19
833,18833,13,27,312,346,497
834,18834,228,241,219,219,672
835,18835,213,246,123,129,979
836,18836,78,122,328,333,138
837,18837,253,253,15,29,729
838,18838,158,178,77,94,227
839,18839,27,34,360,367,91
840,18840,254,259,327,338,468
841,18841,337,392,75,87,314
842,18842,355,413,301,307,316
843,18843,148,189,150,218,841
844,18844,178,178,398,401,629
845,18845,305,309,136,158,235
846,18846,17,38,160,202,223
847,18847,193,268,229,238,771
848,18848,342,360,255,270,416
849,18849,239,272,291,294,272
850,18850,209,220,345,357,323
851,18851,40,111,393,412,449
852,18852,226,297,19,34,451
853,18853,273,300,139,147,645
854,18854,174,270,309,322,628
855,18855,380,386,105,123,560
856,18856,217,275,202,206,850
857,18857,152,180,141,150,360
858,18858,231,231,178,192,641
859,18859,134,179,255,296,529
860,18860,400,407,211,223,9
861,18861,310,329,212,230,135
862,18862,243,272,188,217,247
863,18863,112,137,134,157,413
864,18864,113,130,393,398,778
865,18865,302,303,166,167,81
866,18866,314,337,23,96,542
867,18867,201,243,163,181,420
868,18868,248,248,132,165,717
869,18869,28,47,383,397,777
870,18870,271,287,34,107,323
871,18871,223,229,294,300,217
872,18872,258,349,385,389,127
873,18873,326,338,31,80,710
874,18874,1,31,396,402,878
875,18875,36,53,119,143,409
876,18876,309,370,315,367,128
877,18877,325,393,381,388,277
878,18878,181,197,140,144,129
879,18879,133,140,376,422,636
880,18880,308,335,284,312,177
881,18881,93,168,291,363,682
882,18882,226,265,375,379,550
883,18883,132,138,275,287,924
884,18884,182,240,160,168,497
885,18885,246,274,12,37,863
886,18886,72,111,161,177,82
887,18887,98,99,216,302,223
888,18888,371,389,179,196,286
889,18889,195,213,95,109,105
890,18890,350,385,180,212,478
891,18891,325,328,330,371,124
892,18892,145,152,218,225,353
893,18893,252,292,122,142,391
894,18894,269,290,3,20,338
895,18895,62,135,134,188,330
896,18896,123,129,14,32,181
897,18897,270,279,76,78,330
898,18898,226,283,289,336,49
899,18899,341,358,238,250,43
900,18900,69,84,149,157,391
901,18901,289,356,257,334,272
902,18902,142,153,316,330,839
903,18903,221,241,69,103,894
904,18904,373,375,230,231,975
905,18905,100,178,342,356,566
906,18906,146,191,146,164,831
907,18907,291,327,258,278,941
908,18908,43,70,313,324,28
909,18909,72,73,357,412,505
910,18910,173,202,372,399,743
911,18911,399,402,144,150,553
912,18912,28,35,331,370,419
913,18913,246,306,387,390,341
914,18914,246,263,259,275,169
915,18915,16,101,378,385,550
916,18916,280,282,266,270,673
917,18917,48,57,357,400,652
918,18918,21,34,354,378,185
919,18919,284,285,6,10,604
920,18920,19,40,146,167,252
921,18921,53,87,86,89,567
922,18922,125,162,117,119,493
923,18923,187,197,90,99,715
924,18924,273,325,377,417,49
925,18925,368,389,199,219,46
926,18926,322,377,315,331,339
927,18927,22,45,29,54,787
928,18928,314,316,400,408,998
929,18929,78,104,138,149,299
930,18930,177,183,172,174,89
931,18931,167,169,278,281,12
932,18932,34,58,272,273,246
933,18933,283,326,217,240,892
934,18934,363,408,81,100,739
935,18935,363,418,188,197,906
936,18936,223,281,345,363,58
937,18937,138,215,361,423,715
938,18938,295,305,136,138,376
939,18939,105,136,187,215,504
940,18940,97,128,253,258,363
941,18941,59,91,112,120,717
942,18942,124,154,172,211,672
943,18943,374,431,395,432,792
944,18944,162,193,131,176,513
945,18945,223,266,343,384,953
946,18946,242,256,262,270,63
947,18947,239,278,394,457,139
948,18948,323,355,266,289,760
949,18949,20,100,64,79,523
950,18950,244,246,310,316,617
951,18951,353,389,345,349,21
952,18952,271,277,157,172,217
953,18953,241,241,280,286,425
954,18954,255,284,52,52,930
955,18955,230,285,377,381,743
956,18956,301,315,322,344,738
957,18957,320,336,186,204,408
958,18958,175,175,33,63,22
959,18959,176,189,227,234,7
960,18960,51,124,216,269,671
961,18961,53,61,330,350,443
962,18962,210,253,106,140,849
963,18963,15,24,354,369,361
964,18964,350,380,339,368,886
965,18965,257,262,279,343,560
966,18966,262,270,151,152,95
967,18967,123,131,251,257,64
968,18968,237,242,360,385,221
969,18969,393,433,274,279,329
970,18970,295,296,333,352,909
971,18971,115,129,45,79,228
972,18972,123,151,200,202,564
973,18973,323,325,26,27,185
974,18974,397,457,64,65,562
975,18975,218,222,31,94,446
976,18976,86,133,385,465,569
977,18977,161,206,134,227,963
978,18978,33,59,87,106,544
979,18979,302,374,112,126,446
980,18980,338,401,369,435,902
981,18981,269,282,47,95,489
982,18982,31,65,210,224,402
983,18983,224,255,355,364,230
984,18984,391,409,185,268,412
985,18985,234,296,268,288,375
986,18986,10,17,107,110,715
987,18987,50,81,344,364,228
988,18988,39,52,43,58,323
989,18989,20,51,36,40,543
990,18990,195,201,349,352,673
991,18991,301,378,246,263,514
992,18992,26,30,171,171,585
993,18993,394,405,66,77,521
994,18994,267,293,337,373,799
995,18995,325,340,118,126,746
996,18996,230,233,318,345,445
997,18997,73,103,323,331,322
998,18998,268,277,300,300,252
999,18999,337,399,33,53,471
1000,19000,33,35,42,45,39
1,19001,38,58,346,426,607
2,19002,17,76,160,231,405
3,19003,303,329,19,72,432
4,19004,9,23,296,333,105
5,19005,230,241,300,334,94
6,19006,156,196,10,14,510
7,19007,283,347,116,117,58
8,19008,322,353,263,307,468
9,19009,84,86,346,347,262
10,19010,152,185,261,273,762
11,19011,74,107,27,28,250
12,19012,177,228,394,395,911
13,19013,90,97,320,327,270
14,19014,198,256,319,362,71
15,19015,319,348,150,162,396
16,19016,327,330,60,85,817
17,19017,102,145,312,349,877
18,19018,169,189,188,246,645
19,19019,71,84,37,55,472
20,19020,193,236,82,88,210
21,19021,331,341,171,197,778
22,19022,213,281,254,285,470
23,19023,286,291,284,287,225
24,19024,117,118,272,274,892
25,19025,10,13,388,428,1
26,19026,331,364,84,90,696
27,19027,359,402,158,167,61
28,19028,184,191,365,367,964
29,19029,267,269,252,328,833
30,19030,335,341,346,391,806
31,19031,42,50,308,308,317
32,19032,213,244,55,71,786
33,19033,78,102,37,37,661
34,19034,239,265,181,220,388
35,19035,389,419,298,298,772
36,19036,178,178,77,104,254
37,19037,321,333,306,340,300
38,19038,77,110,50,89,886
39,19039,368,438,380,406,816
40,19040,396,426,131,179,833
41,19041,204,213,277,285,465
42,19042,39,78,208,245,635
43,19043,59,101,115,117,450
44,19044,274,275,382,420,874
45,19045,31,59,159,202,166
46,19046,196,209,19,26,5
47,19047,132,135,22,35,12
48,19048,43,53,145,147,159
49,19049,77,109,123,127,646
50,19050,37,42,8,27,183
51,19051,171,179,303,357,472
52,19052,196,224,227,244,816
53,19053,176,195,73,93,51
54,19054,232,293,194,195,474
55,19055,58,92,354,360,554
56,19056,378,399,20,48,812
57,19057,158,166,154,206,511
58,19058,336,336,370,405,466
59,19059,163,207,337,353,245
60,19060,237,242,96,107,349
61,19061,389,464,185,195,902
62,19062,321,358,328,390,823
63,19063,151,172,162,195,486
64,19064,218,251,206,231,106
65,19065,34,39,114,119,758
66,19066,34,40,261,282,845
67,19067,1,15,187,250,989
68,19068,275,342,4,7,811
69,19069,151,163,65,76,660
70,19070,392,415,341,399,235
71,19071,396,399,299,300,651
72,19072,346,392,326,328,863
73,19073,260,264,229,237,846
74,19074,88,103,139,193,470
75,19075,119,121,93,135,64
76,19076,208,214,142,149,72
77,19077,146,207,346,356,708
78,19078,382,405,187,196,527
79,19079,166,167,331,364,733
80,19080,86,107,192,231,364
81,19081,323,399,343,359,236
82,19082,17,56,85,102,550
83,19083,92,93,272,317,58
84,19084,134,140,183,242,542
85,19085,139,208,161,170,337
86,19086,199,272,294,303,796
87,19087,324,342,260,336,514
88,19088,396,437,346,357,937
89,19089,1,66,174,174,790
90,19090,229,287,74,106,115
91,19091,62,117,134,136,684
92,19092,218,237,69,72,738
93,19093,297,312,172,181,892
94,19094,127,182,201,211,912
95,19095,39,59,268,326,876
96,19096,153,164,251,258,426
97,19097,102,105,46,59,647
98,19098,347,368,205,215,583
99,19099,371,376,29,29,168
100,19100,191,193,4,7,599
101,19101,241,282,238,253,30
102,19102,174,199,247,316,691
103,19103,5,78,356,363,121
104,19104,18,62,145,195,822
105,19105,385,404,241,253,776
106,19106,245,261,141,161,184
107,19107,165,177,378,407,901
108,19108,166,168,170,179,9
109,19109,15,73,292,305,386
110,19110,307,314,233,241,563
111,19111,263,268,247,260,239
112,19112,354,362,323,396,267
113,19113,62,64,248,261,493
114,19114,307,327,337,382,192
115,19115,281,293,125,139,640
116,19116,291,349,14,29,703
117,19117,330,358,75,83,431
118,19118,102,121,323,374,624
119,19119,377,381,218,227,194
120,19120,323,367,11,66,85
121,19121,277,294,270,331,395
122,19122,171,198,187,192,229
123,19123,391,398,339,340,622
124,19124,210,230,63,142,869
125,19125,339,344,390,401,128
126,19126,113,158,344,371,296
127,19127,128,134,187,192,20
128,19128,340,352,258,277,226
129,19129,27,52,43,49,816
130,19130,201,214,188,236,186
131,19131,177,210,16,33,389
132,19132,379,416,300,304,75
133,19133,332,356,55,71,246
134,19134,136,156,315,317,223
135,19135,316,330,74,75,346
136,19136,282,305,117,152,672
137,19137,236,240,261,263,26
138,19138,124,167,263,299,436
139,19139,310,368,386,421,509
140,19140,285,285,252,317,40
141,19141,169,253,76,92,159
142,19142,17,53,145,177,104
143,19143,162,171,230,261,674
144,19144,385,393,46,70,246
145,19145,260,285,232,235,970
146,19146,3,15,318,348,270
147,19147,140,174,143,190,619
148,19148,92,113,285,305,353
149,19149,148,149,380,398,834
150,19150,231,285,260,273,135
151,19151,297,309,286,311,517
152,19152,32,50,111,116,638
153,19153,116,175,157,168,204
154,19154,347,368,115,153,546
155,19155,321,331,127,133,100
156,19156,268,321,283,345,806
157,19157,366,385,251,301,660
158,19158,255,257,231,255,249
159,19159,263,311,121,121,824
160,19160,400,448,393,437,635
161,19161,321,375,25,26,772
162,19162,143,199,247,267,951
163,19163,211,249,121,154,902
164,19164,40,43,151,167,488
165,19165,120,144,320,377,749
166,19166,117,122,248,260,603
167,19167,326,335,71,104,767
168,19168,313,314,327,382,763
169,19169,87,94,48,50,845
170,19170,168,198,289,313,354
171,19171,133,196,247,317,240
172,19172,323,323,229,313,931
173,19173,175,180,168,178,186
174,19174,64,68,224,235,380
175,19175,263,265,331,331,427
176,19176,180,222,380,394,989
177,19177,238,267,202,262,910
178,19178,385,388,316,369,621
179,19179,357,398,393,395,989
180,19180,207,223,292,319,450
181,19181,314,331,130,159,791
182,19182,361,384,141,155,674
183,19183,163,191,219,228,298
184,19184,309,312,282,370,90
185,19185,133,169,178,180,836
186,19186,138,139,148,182,53
187,19187,20,24,18,21,109
188,19188,66,131,346,351,124
189,19189,374,401,143,145,909
190,19190,74,145,304,305,157
191,19191,186,234,359,359,251
192,19192,94,109,84,115,73
193,19193,30,71,130,149,683
194,19194,186,238,37,82,482
195,19195,229,250,256,268,180
196,19196,311,339,353,386,256
197,19197,256,303,296,345,181
198,19198,75,92,307,310,560
199,19199,63,77,87,120,732
200,19200,210,256,4,63,620
201,19201,317,347,126,149,904
202,19202,33,34,367,396,69
203,19203,144,162,313,369,103
204,19204,3,12,50,70,438
205,19205,157,223,74,97,392
206,19206,392,422,98,138,141
207,19207,377,405,263,267,359
208,19208,96,150,1,17,766
209,19209,232,248,94,161,878
210,19210,166,177,166,207,941
211,19211,358,367,65,69,26
212,19212,165,187,21,49,714
213,19213,157,219,95,123,469
214,19214,159,211,245,251,476
215,19215,49,71,287,319,312
216,19216,392,400,184,190,188
217,19217,9,9,6,20,460
218,19218,264,296,75,102,453
219,19219,315,322,98,134,15
220,19220,67,75,99,139,588
221,19221,305,306,167,200,173
222,19222,314,334,118,163,346
223,19223,355,405,275,287,770
224,19224,132,134,180,217,237
225,19225,347,349,45,72,957
226,19226,149,206,16,52,127
227,19227,376,418,44,124,521
228,19228,267,279,100,148,26
229,19229,334,338,327,335,496
230,19230,185,206,55,86,176
231,19231,378,451,259,284,645
232,19232,212,246,56,72,96
233,19233,27,27,85,89,752
234,19234,256,263,88,95,826
235,19235,396,434,304,304,324
236,19236,201,239,385,442,428
237,19237,34,95,199,223,575
238,19238,80,103,338,339,955
239,19239,186,208,247,333,987
240,19240,206,213,395,395,522
241,19241,361,374,258,312,442
242,19242,132,137,33,58,411
243,19243,97,116,109,123,510
244,19244,323,346,169,174,562
245,19245,132,176,51,61,387
246,19246,273,278,325,326,968
247,19247,389,416,319,327,50
248,19248,36,47,185,190,437
249,19249,326,366,288,324,924
250,19250,208,215,281,325,484
251,19251,298,321,181,235,957
252,19252,228,263,257,260,17
253,19253,295,297,51,111,145
254,19254,33,44,32,40,506
255,19255,47,84,212,218,522
256,19256,309,320,345,384,598
257,19257,101,119,241,244,473
258,19258,54,72,301,307,5
259,19259,120,136,164,223,330
260,19260,338,389,198,222,699
261,19261,311,346,28,92,979
262,19262,384,387,88,110,669
263,19263,173,227,364,389,70
264,19264,278,311,372,380,444
265,19265,93,164,103,124,271
266,19266,81,101,359,401,430
267,19267,188,243,219,248,885
268,19268,262,263,282,292,385
269,19269,113,174,386,425,978
270,19270,46,89,396,407,349
271,19271,358,379,206,211,871
272,19272,191,192,161,196,642
273,19273,217,264,79,85,328
274,19274,19,49,24,62,440
275,19275,177,183,163,166,765
276,19276,239,265,91,94,960
277,19277,208,231,217,227,640
278,19278,249,249,183,223,662
279,19279,61,72,34,97,526
280,19280,131,181,51,60,744
281,19281,20,90,277,299,116
282,19282,341,355,255,274,326
283,19283,189,196,267,269,768
284,19284,326,360,329,369,522
285,19285,71,80,166,171,755
286,19286,182,187,393,459,690
287,19287,6,9,261,262,293
288,19288,8,14,317,373,119
289,19289,94,117,146,162,772
290,19290,153,158,359,376,214
291,19291,322,327,222,275,873
292,19292,292,298,297,320,477
293,19293,270,315,179,196,650
294,19294,275,302,207,229,97
295,19295,150,174,352,369,617
296,19296,4,10,138,141,613
297,19297,137,199,245,279,677
298,19298,9,25,144,150,995
299,19299,115,186,6,35,940
300,19300,274,278,95,106,340
301,19301,399,435,252,263,26
302,19302,41,47,360,383,243
303,19303,374,377,11,13,210
304,19304,380,395,127,128,503
305,19305,281,297,241,271,96
306,19306,326,340,396,447,156
307,19307,347,408,140,148,236
308,19308,216,244,251,253,639
309,19309,228,245,238,274,993
310,19310,133,199,125,152,406
311,19311,336,336,7,68,743
312,19312,36,60,263,313,164
313,19313,162,184,257,262,758
314,19314,70,99,330,337,321
315,19315,114,125,224,227,579
316,19316,300,325,181,184,649
317,19317,308,333,160,164,559
318,19318,222,229,393,474,201
319,19319,108,142,213,271,888
320,19320,181,245,32,66,275
321,19321,190,217,104,114,38
322,19322,153,156,193,197,451
323,19323,190,212,65,74,816
324,19324,63,92,136,145,496
325,19325,345,347,99,171,850
326,19326,59,72,382,407,444
327,19327,214,263,293,300,706
328,19328,172,191,352,355,701
329,19329,336,360,271,277,962
330,19330,375,396,276,300,619
331,19331,343,350,390,417,526
332,19332,177,178,156,240,697
333,19333,263,298,309,320,865
334,19334,351,385,333,377,688
335,19335,120,144,153,167,904
336,19336,159,172,263,315,264
337,19337,263,293,307,317,216
338,19338,205,227,141,142,117
339,19339,272,273,312,405,377
340,19340,16,17,10,32,524
341,19341,88,136,199,202,541
342,19342,46,63,213,225,336
343,19343,182,193,157,165,835
344,19344,53,60,350,377,8
345,19345,333,419,67,68,709
346,19346,344,393,217,234,15
347,19347,117,122,25,26,653
348,19348,15,15,376,408,152
349,19349,341,348,78,93,350
350,19350,176,177,279,280,478
351,19351,333,373,346,365,597
352,19352,121,164,56,57,19
353,19353,253,288,255,277,711
354,19354,352,383,323,323,430
355,19355,94,106,34,62,940
356,19356,138,141,44,141,482
357,19357,178,206,128,142,883
358,19358,155,163,159,169,250
359,19359,369,412,258,261,693
360,19360,399,409,382,430,336
361,19361,252,270,56,87,131
362,19362,102,109,149,190,927
363,19363,348,364,248,295,8
364,19364,155,160,372,379,327
365,19365,20,25,117,156,827
366,19366,67,71,156,173,426
367,19367,364,387,81,95,579
368,19368,71,111,113,123,45
369,19369,226,272,176,177,997
370,19370,382,383,69,73,772
371,19371,192,227,162,165,432
372,19372,32,45,58,86,517
373,19373,360,367,233,302,759
374,19374,65,89,47,92,682
375,19375,123,196,267,269,419
376,19376,260,282,107,148,838
377,19377,227,321,200,207,297
378,19378,180,196,116,177,593
379,19379,314,323,347,355,519
380,19380,390,402,232,253,205
381,19381,32,98,194,254,178
382,19382,334,337,274,275,441
